date,datatype,station,attributes,value
1963-08-01T00:00:00,TAVG,GHCND:USC00410611,",0",29.05
1963-08-01T00:00:00,TMAX,GHCND:USC00410611,",,,0",34.93
1963-08-01T00:00:00,TMIN,GHCND:USC00410611,",,,0",23.16
1963-08-01T00:00:00,TAVG,GHCND:USC00410639,",0",30.1
1963-08-01T00:00:00,TMAX,GHCND:USC00410639,",,,0",37.02
1963-08-01T00:00:00,TMIN,GHCND:USC00410639,",,,0",23.18
1963-08-01T00:00:00,TAVG,GHCND:USC00410665,",0",30.06
1963-08-01T00:00:00,TMAX,GHCND:USC00410665,",,,0",37.13
1963-08-01T00:00:00,TMIN,GHCND:USC00410665,",,,0",22.99
1963-08-01T00:00:00,TAVG,GHCND:USC00410691,",0",31.0
1963-08-01T00:00:00,TMAX,GHCND:USC00410691,",,,0",37.86
1963-08-01T00:00:00,TMIN,GHCND:USC00410691,",,,0",24.13
1963-08-01T00:00:00,TAVG,GHCND:USC00410832,",0",29.34
1963-08-01T00:00:00,TMAX,GHCND:USC00410832,",,,0",37.39
1963-08-01T00:00:00,TMIN,GHCND:USC00410832,",,,0",21.3
1963-08-01T00:00:00,TAVG,GHCND:USC00410902,",0",27.66
1963-08-01T00:00:00,TMAX,GHCND:USC00410902,",,,0",35.49
1963-08-01T00:00:00,TMIN,GHCND:USC00410902,",,,0",19.82
1963-08-01T00:00:00,TAVG,GHCND:USC00410917,",0",27.04
1963-08-01T00:00:00,TMAX,GHCND:USC00410917,",,,0",34.62
1963-08-01T00:00:00,TMIN,GHCND:USC00410917,",,,0",19.46
1963-08-01T00:00:00,TAVG,GHCND:USC00410923,",0",29.79
1963-08-01T00:00:00,TMAX,GHCND:USC00410923,",,,0",36.79
1963-08-01T00:00:00,TMIN,GHCND:USC00410923,",,,0",22.79
1963-08-01T00:00:00,TAVG,GHCND:USC00410958,",0",26.54
1963-08-01T00:00:00,TMAX,GHCND:USC00410958,",,,0",33.7
1963-08-01T00:00:00,TMIN,GHCND:USC00410958,",,,0",19.37
1963-08-01T00:00:00,TAVG,GHCND:USC00410984,",0",31.26
1963-08-01T00:00:00,TMAX,GHCND:USC00410984,",,,0",37.61
1963-08-01T00:00:00,TMIN,GHCND:USC00410984,",,,0",24.91
1963-08-01T00:00:00,TAVG,GHCND:USC00410996,",0",30.13
1963-08-01T00:00:00,TMAX,GHCND:USC00410996,",,,0",37.94
1963-08-01T00:00:00,TMIN,GHCND:USC00410996,",,,0",22.31
1963-08-01T00:00:00,TAVG,GHCND:USC00411007,",0",29.8
1963-08-01T00:00:00,TMAX,GHCND:USC00411007,",,,0",36.07
1963-08-01T00:00:00,TMIN,GHCND:USC00411007,",,,0",23.53
1963-08-01T00:00:00,TAVG,GHCND:USC00411017,",0",28.93
1963-08-01T00:00:00,TMAX,GHCND:USC00411017,",,,0",36.5
1963-08-01T00:00:00,TMIN,GHCND:USC00411017,",,,0",21.36
1963-08-01T00:00:00,TAVG,GHCND:USC00411042,",0",29.93
1963-08-01T00:00:00,TMAX,GHCND:USC00411042,",,,0",37.93
1963-08-01T00:00:00,TMIN,GHCND:USC00411042,",,,0",21.94
1963-08-01T00:00:00,TAVG,GHCND:USC00411048,",0",30.45
1963-08-01T00:00:00,TMAX,GHCND:USC00411048,",,,0",38.34
1963-08-01T00:00:00,TMIN,GHCND:USC00411048,",,,0",22.55
1963-08-01T00:00:00,TAVG,GHCND:USC00411063,",0",30.5
1963-08-01T00:00:00,TMAX,GHCND:USC00411063,",,,0",39.93
1963-08-01T00:00:00,TMIN,GHCND:USC00411063,",,,0",21.07
1963-08-01T00:00:00,TAVG,GHCND:USC00411128,",0",26.19
1963-08-01T00:00:00,TMAX,GHCND:USC00411128,",,,0",33.72
1963-08-01T00:00:00,TMIN,GHCND:USC00411128,",,,0",18.66
1963-08-01T00:00:00,TAVG,GHCND:USC00411138,",0",30.35
1963-08-01T00:00:00,TMAX,GHCND:USC00411138,",,,0",37.73
1963-08-01T00:00:00,TMIN,GHCND:USC00411138,",,,0",22.97
1963-08-01T00:00:00,TAVG,GHCND:USC00411165,",0",30.52
1963-08-01T00:00:00,TMAX,GHCND:USC00411165,",,,0",36.94
1963-08-01T00:00:00,TMIN,GHCND:USC00411165,",,,0",24.09
1963-08-01T00:00:00,TAVG,GHCND:USC00411250,",0",28.82
1963-08-01T00:00:00,TMAX,GHCND:USC00411250,",,,0",35.9
1963-08-01T00:00:00,TMIN,GHCND:USC00411250,",,,0",21.74
1963-08-01T00:00:00,TAVG,GHCND:USC00411348,",0",30.19
1963-08-01T00:00:00,TMAX,GHCND:USC00411348,",,,0",37.13
1963-08-01T00:00:00,TMIN,GHCND:USC00411348,",,,0",23.25
1963-08-01T00:00:00,TAVG,GHCND:USC00411398,",0",28.95
1963-08-01T00:00:00,TMAX,GHCND:USC00411398,",,,0",36.8
1963-08-01T00:00:00,TMIN,GHCND:USC00411398,",,,0",21.09
1963-08-01T00:00:00,TAVG,GHCND:USC00411412,",0",27.41
1963-08-01T00:00:00,TMAX,GHCND:USC00411412,",,,0",35.31
1963-08-01T00:00:00,TMIN,GHCND:USC00411412,",,,0",19.52
1963-08-01T00:00:00,TAVG,GHCND:USC00411429,",0",29.01
1963-08-01T00:00:00,TMAX,GHCND:USC00411429,",,,0",35.45
1963-08-01T00:00:00,TMIN,GHCND:USC00411429,",,,0",22.57
1963-08-01T00:00:00,TAVG,GHCND:USC00411430,",0",25.02
1963-08-01T00:00:00,TMAX,GHCND:USC00411430,",,,0",32.39
1963-08-01T00:00:00,TMIN,GHCND:USC00411430,",,,0",17.64
1963-08-01T00:00:00,TAVG,GHCND:USC00411486,",0",31.4
1963-08-01T00:00:00,TMAX,GHCND:USC00411486,",,,0",38.85
1963-08-01T00:00:00,TMIN,GHCND:USC00411486,",,,0",23.95
1963-08-01T00:00:00,TAVG,GHCND:USC00411500,",0",28.73
1963-08-01T00:00:00,TMAX,GHCND:USC00411500,",,,0",35.13
1963-08-01T00:00:00,TMIN,GHCND:USC00411500,",,,0",22.34
1963-08-01T00:00:00,TAVG,GHCND:USC00411524,"2,0",30.88
1963-08-01T00:00:00,TMAX,GHCND:USC00411524,"1,,,0",38.37
1963-08-01T00:00:00,TMIN,GHCND:USC00411524,"2,,,0",23.39
1963-08-01T00:00:00,TAVG,GHCND:USC00411528,",0",31.22
1963-08-01T00:00:00,TMAX,GHCND:USC00411528,",,,0",38.61
1963-08-01T00:00:00,TMIN,GHCND:USC00411528,",,,0",23.83
1963-08-01T00:00:00,TAVG,GHCND:USC00411578,",0",28.97
1963-08-01T00:00:00,TMAX,GHCND:USC00411578,",,,0",36.81
1963-08-01T00:00:00,TMIN,GHCND:USC00411578,",,,0",21.13
1963-08-01T00:00:00,TAVG,GHCND:USC00411596,",0",30.07
1963-08-01T00:00:00,TMAX,GHCND:USC00411596,",,,0",38.08
1963-08-01T00:00:00,TMIN,GHCND:USC00411596,",,,0",22.05
1963-08-01T00:00:00,TAVG,GHCND:USC00411651,",0",29.58
1963-08-01T00:00:00,TMAX,GHCND:USC00411651,",,,0",34.96
1963-08-01T00:00:00,TMIN,GHCND:USC00411651,",,,0",24.19
1963-08-01T00:00:00,TAVG,GHCND:USC00411663,",0",30.33
1963-08-01T00:00:00,TMAX,GHCND:USC00411663,",,,0",38.08
1963-08-01T00:00:00,TMIN,GHCND:USC00411663,",,,0",22.59
1963-08-01T00:00:00,TAVG,GHCND:USC00411715,",0",23.32
1963-08-01T00:00:00,TMAX,GHCND:USC00411715,",,,0",29.29
1963-08-01T00:00:00,TMIN,GHCND:USC00411715,",,,0",17.35
1963-08-01T00:00:00,TAVG,GHCND:USC00411772,"1,0",28.69
1963-08-01T00:00:00,TMAX,GHCND:USC00411772,"1,,,0",35.85
1963-08-01T00:00:00,TMIN,GHCND:USC00411772,"1,,,0",21.53
1963-08-01T00:00:00,TAVG,GHCND:USC00411800,",0",30.63
1963-08-01T00:00:00,TMAX,GHCND:USC00411800,",,,0",38.46
1963-08-01T00:00:00,TMIN,GHCND:USC00411800,",,,0",22.81
1963-08-01T00:00:00,TAVG,GHCND:USC00411875,",0",28.49
1963-08-01T00:00:00,TMAX,GHCND:USC00411875,",,,0",36.23
1963-08-01T00:00:00,TMIN,GHCND:USC00411875,",,,0",20.74
1963-08-01T00:00:00,TAVG,GHCND:USC00411903,",0",27.99
1963-08-01T00:00:00,TMAX,GHCND:USC00411903,",,,0",35.78
1963-08-01T00:00:00,TMIN,GHCND:USC00411903,",,,0",20.21
1963-08-01T00:00:00,TAVG,GHCND:USC00411911,",0",29.11
1963-08-01T00:00:00,TMAX,GHCND:USC00411911,",,,0",34.75
1963-08-01T00:00:00,TMIN,GHCND:USC00411911,",,,0",23.47
1963-08-01T00:00:00,TAVG,GHCND:USC00411956,",0",29.16
1963-08-01T00:00:00,TMAX,GHCND:USC00411956,",,,0",36.52
1963-08-01T00:00:00,TMIN,GHCND:USC00411956,",,,0",21.8
1963-08-01T00:00:00,TAVG,GHCND:USC00412012,",0",24.87
1963-08-01T00:00:00,TMAX,GHCND:USC00412012,",,,0",32.41
1963-08-01T00:00:00,TMIN,GHCND:USC00412012,",,,0",17.34
1963-08-01T00:00:00,TAVG,GHCND:USC00412014,",0",29.52
1963-08-01T00:00:00,TMAX,GHCND:USC00412014,",,,0",32.5
1963-08-01T00:00:00,TMIN,GHCND:USC00412014,",,,0",26.54
1963-08-01T00:00:00,TAVG,GHCND:USC00412019,",0",30.25
1963-08-01T00:00:00,TMAX,GHCND:USC00412019,",,,0",37.45
1963-08-01T00:00:00,TMIN,GHCND:USC00412019,",,,0",23.05
1963-08-01T00:00:00,TAVG,GHCND:USC00412082,",0",28.81
1963-08-01T00:00:00,TMAX,GHCND:USC00412082,",,,0",35.66
1963-08-01T00:00:00,TMIN,GHCND:USC00412082,",,,0",21.97
1963-08-01T00:00:00,TAVG,GHCND:USC00412114,",0",29.09
1963-08-01T00:00:00,TMAX,GHCND:USC00412114,",,,0",37.03
1963-08-01T00:00:00,TMIN,GHCND:USC00412114,",,,0",21.15
1963-08-01T00:00:00,TAVG,GHCND:USC00412121,",0",26.16
1963-08-01T00:00:00,TMAX,GHCND:USC00412121,",,,0",33.88
1963-08-01T00:00:00,TMIN,GHCND:USC00412121,",,,0",18.43
1963-08-01T00:00:00,TAVG,GHCND:USC00412160,",0",30.82
1963-08-01T00:00:00,TMAX,GHCND:USC00412160,",,,0",37.28
1963-08-01T00:00:00,TMIN,GHCND:USC00412160,",,,0",24.35
1963-08-01T00:00:00,TAVG,GHCND:USC00412173,",0",30.5
1963-08-01T00:00:00,TMAX,GHCND:USC00412173,",,,0",38.52
1963-08-01T00:00:00,TMIN,GHCND:USC00412173,",,,0",22.47
1963-08-01T00:00:00,TAVG,GHCND:USC00412225,",0",30.1
1963-08-01T00:00:00,TMAX,GHCND:USC00412225,",,,0",36.79
1963-08-01T00:00:00,TMIN,GHCND:USC00412225,",,,0",23.4
1963-08-01T00:00:00,TAVG,GHCND:USC00412266,",0",29.34
1963-08-01T00:00:00,TMAX,GHCND:USC00412266,",,,0",36.05
1963-08-01T00:00:00,TMIN,GHCND:USC00412266,",,,0",22.63
1963-08-01T00:00:00,TAVG,GHCND:USC00412394,",0",29.0
1963-08-01T00:00:00,TMAX,GHCND:USC00412394,",,,0",35.58
1963-08-01T00:00:00,TMIN,GHCND:USC00412394,",,,0",22.42
1963-08-01T00:00:00,TAVG,GHCND:USC00412404,",0",30.32
1963-08-01T00:00:00,TMAX,GHCND:USC00412404,",,,0",38.02
1963-08-01T00:00:00,TMIN,GHCND:USC00412404,",,,0",22.63
1963-08-01T00:00:00,TAVG,GHCND:USC00412444,",0",29.05
1963-08-01T00:00:00,TMAX,GHCND:USC00412444,",,,0",36.08
1963-08-01T00:00:00,TMIN,GHCND:USC00412444,",,,0",22.02
1963-08-01T00:00:00,TAVG,GHCND:USC00412458,",0",30.46
1963-08-01T00:00:00,TMAX,GHCND:USC00412458,",,,0",38.58
1963-08-01T00:00:00,TMIN,GHCND:USC00412458,",,,0",22.33
1963-08-01T00:00:00,TAVG,GHCND:USC00412464,",0",23.84
1963-08-01T00:00:00,TMAX,GHCND:USC00412464,",,,0",31.5
1963-08-01T00:00:00,TMIN,GHCND:USC00412464,",,,0",16.17
1963-08-01T00:00:00,TAVG,GHCND:USC00412598,",0",29.36
1963-08-01T00:00:00,TMAX,GHCND:USC00412598,",,,0",36.51
1963-08-01T00:00:00,TMIN,GHCND:USC00412598,",,,0",22.22
1963-08-01T00:00:00,TAVG,GHCND:USC00412617,"1,0",25.99
1963-08-01T00:00:00,TMAX,GHCND:USC00412617,",,,0",33.41
1963-08-01T00:00:00,TMIN,GHCND:USC00412617,"1,,,0",18.57
1963-08-01T00:00:00,TAVG,GHCND:USC00412679,",0",32.45
1963-08-01T00:00:00,TMAX,GHCND:USC00412679,",,,0",39.99
1963-08-01T00:00:00,TMIN,GHCND:USC00412679,",,,0",24.91
1963-08-01T00:00:00,TAVG,GHCND:USC00412715,",0",28.6
1963-08-01T00:00:00,TMAX,GHCND:USC00412715,",,,0",36.61
1963-08-01T00:00:00,TMIN,GHCND:USC00412715,",,,0",20.59
1963-08-01T00:00:00,TAVG,GHCND:USC00412741,",0",29.24
1963-08-01T00:00:00,TMAX,GHCND:USC00412741,",,,0",37.86
1963-08-01T00:00:00,TMIN,GHCND:USC00412741,",,,0",20.62
1963-08-01T00:00:00,TAVG,GHCND:USC00412786,",0",29.24
1963-08-01T00:00:00,TMAX,GHCND:USC00412786,",,,0",36.88
1963-08-01T00:00:00,TMIN,GHCND:USC00412786,",,,0",21.6
1963-08-01T00:00:00,TAVG,GHCND:USC00412818,",0",29.9
1963-08-01T00:00:00,TMAX,GHCND:USC00412818,",,,0",37.56
1963-08-01T00:00:00,TMIN,GHCND:USC00412818,",,,0",22.25
1963-08-01T00:00:00,TAVG,GHCND:USC00412902,",0",29.36
1963-08-01T00:00:00,TMAX,GHCND:USC00412902,",,,0",37.74
1963-08-01T00:00:00,TMIN,GHCND:USC00412902,",,,0",20.98
1963-08-01T00:00:00,TAVG,GHCND:USC00412906,",0",31.36
1963-08-01T00:00:00,TMAX,GHCND:USC00412906,",,,0",39.86
1963-08-01T00:00:00,TMIN,GHCND:USC00412906,",,,0",22.86
1963-08-01T00:00:00,TAVG,GHCND:USC00413000,"1,0",28.27
1963-08-01T00:00:00,TMAX,GHCND:USC00413000,"1,,,0",35.49
1963-08-01T00:00:00,TMIN,GHCND:USC00413000,"1,,,0",21.05
1963-08-01T00:00:00,TAVG,GHCND:USC00413005,",0",29.19
1963-08-01T00:00:00,TMAX,GHCND:USC00413005,",,,0",37.08
1963-08-01T00:00:00,TMIN,GHCND:USC00413005,",,,0",21.3
1963-08-01T00:00:00,TMAX,GHCND:USC00413033,",,,0",33.28
1963-08-01T00:00:00,TAVG,GHCND:USC00413047,",0",29.57
1963-08-01T00:00:00,TMAX,GHCND:USC00413047,",,,0",36.62
1963-08-01T00:00:00,TMIN,GHCND:USC00413047,",,,0",22.52
1963-08-01T00:00:00,TAVG,GHCND:USC00413060,",0",31.11
1963-08-01T00:00:00,TMAX,GHCND:USC00413060,",,,0",38.4
1963-08-01T00:00:00,TMIN,GHCND:USC00413060,",,,0",23.83
1963-08-01T00:00:00,TAVG,GHCND:USC00413063,",0",30.11
1963-08-01T00:00:00,TMAX,GHCND:USC00413063,",,,0",37.46
1963-08-01T00:00:00,TMIN,GHCND:USC00413063,",,,0",22.75
1963-08-01T00:00:00,TAVG,GHCND:USC00413133,",0",31.19
1963-08-01T00:00:00,TMAX,GHCND:USC00413133,",,,0",37.24
1963-08-01T00:00:00,TMIN,GHCND:USC00413133,",,,0",25.14
1963-08-01T00:00:00,TAVG,GHCND:USC00413183,",0",29.84
1963-08-01T00:00:00,TMAX,GHCND:USC00413183,",,,0",36.67
1963-08-01T00:00:00,TMIN,GHCND:USC00413183,",,,0",23.01
1963-08-01T00:00:00,TAVG,GHCND:USC00413201,",0",30.67
1963-08-01T00:00:00,TMAX,GHCND:USC00413201,",,,0",38.03
1963-08-01T00:00:00,TMIN,GHCND:USC00413201,",,,0",23.32
1963-08-01T00:00:00,TAVG,GHCND:USC00413214,",0",26.34
1963-08-01T00:00:00,TMAX,GHCND:USC00413214,",,,0",33.64
1963-08-01T00:00:00,TMIN,GHCND:USC00413214,",,,0",19.05
1963-08-01T00:00:00,TAVG,GHCND:USC00413225,",0",26.75
1963-08-01T00:00:00,TMAX,GHCND:USC00413225,",,,0",34.81
1963-08-01T00:00:00,TMIN,GHCND:USC00413225,",,,0",18.69
1963-08-01T00:00:00,TAVG,GHCND:USC00413280,",0",27.14
1963-08-01T00:00:00,TMAX,GHCND:USC00413280,",,,0",34.43
1963-08-01T00:00:00,TMIN,GHCND:USC00413280,",,,0",19.86
1963-08-01T00:00:00,TAVG,GHCND:USC00413286,",0",31.14
1963-08-01T00:00:00,TMAX,GHCND:USC00413286,",,,0",37.43
1963-08-01T00:00:00,TMIN,GHCND:USC00413286,",,,0",24.85
1963-08-01T00:00:00,TAVG,GHCND:USC00413299,",0",30.76
1963-08-01T00:00:00,TMAX,GHCND:USC00413299,",,,0",38.83
1963-08-01T00:00:00,TMIN,GHCND:USC00413299,",,,0",22.68
1963-08-01T00:00:00,TAVG,GHCND:USC00413329,",0",28.81
1963-08-01T00:00:00,TMAX,GHCND:USC00413329,",,,0",36.33
1963-08-01T00:00:00,TMIN,GHCND:USC00413329,",,,0",21.29
1963-08-01T00:00:00,TAVG,GHCND:USC00413340,",0",28.4
1963-08-01T00:00:00,TMAX,GHCND:USC00413340,",,,0",33.3
1963-08-01T00:00:00,TMIN,GHCND:USC00413340,",,,0",23.49
1963-08-01T00:00:00,TAVG,GHCND:USC00413341,"1,0",29.96
1963-08-01T00:00:00,TMAX,GHCND:USC00413341,"1,,,0",37.7
1963-08-01T00:00:00,TMIN,GHCND:USC00413341,"1,,,0",22.23
1963-08-01T00:00:00,TAVG,GHCND:USC00413368,",0",24.37
1963-08-01T00:00:00,TMAX,GHCND:USC00413368,",,,0",31.55
1963-08-01T00:00:00,TMIN,GHCND:USC00413368,",,,0",17.19
1963-08-01T00:00:00,TAVG,GHCND:USC00413415,",0",29.74
1963-08-01T00:00:00,TMAX,GHCND:USC00413415,",,,0",37.21
1963-08-01T00:00:00,TMIN,GHCND:USC00413415,",,,0",22.27
1963-08-01T00:00:00,TAVG,GHCND:USC00413485,",0",31.46
1963-08-01T00:00:00,TMAX,GHCND:USC00413485,",,,0",39.17
1963-08-01T00:00:00,TMIN,GHCND:USC00413485,",,,0",23.75
1963-08-01T00:00:00,TAVG,GHCND:USC00413506,",0",30.22
1963-08-01T00:00:00,TMAX,GHCND:USC00413506,",,,0",37.68
1963-08-01T00:00:00,TMIN,GHCND:USC00413506,",,,0",22.76
1963-08-01T00:00:00,TAVG,GHCND:USC00413546,"1,0",29.71
1963-08-01T00:00:00,TMAX,GHCND:USC00413546,"1,,,0",36.76
1963-08-01T00:00:00,TMIN,GHCND:USC00413546,"1,,,0",22.66
1963-08-01T00:00:00,TAVG,GHCND:USC00413565,",0",29.65
1963-08-01T00:00:00,TMAX,GHCND:USC00413565,",,,0",36.13
1963-08-01T00:00:00,TMIN,GHCND:USC00413565,",,,0",23.17
1963-08-01T00:00:00,TAVG,GHCND:USC00413614,",0",29.81
1963-08-01T00:00:00,TMAX,GHCND:USC00413614,",,,0",37.43
1963-08-01T00:00:00,TMIN,GHCND:USC00413614,",,,0",22.2
1963-08-01T00:00:00,TAVG,GHCND:USC00413618,",0",30.58
1963-08-01T00:00:00,TMAX,GHCND:USC00413618,",,,0",37.75
1963-08-01T00:00:00,TMIN,GHCND:USC00413618,",,,0",23.4
1963-08-01T00:00:00,TAVG,GHCND:USC00413623,",0",31.82
1963-08-01T00:00:00,TMAX,GHCND:USC00413623,",,,0",40.01
1963-08-01T00:00:00,TMIN,GHCND:USC00413623,",,,0",23.63
1963-08-01T00:00:00,TAVG,GHCND:USC00413668,",0",30.2
1963-08-01T00:00:00,TMAX,GHCND:USC00413668,",,,0",38.5
1963-08-01T00:00:00,TMIN,GHCND:USC00413668,",,,0",21.9
1963-08-01T00:00:00,TAVG,GHCND:USC00413673,",0",30.24
1963-08-01T00:00:00,TMAX,GHCND:USC00413673,",,,0",38.31
1963-08-01T00:00:00,TMIN,GHCND:USC00413673,",,,0",22.16
1963-08-01T00:00:00,TAVG,GHCND:USC00413691,",0",30.21
1963-08-01T00:00:00,TMAX,GHCND:USC00413691,",,,0",37.61
1963-08-01T00:00:00,TMIN,GHCND:USC00413691,",,,0",22.81
1963-08-01T00:00:00,TAVG,GHCND:USC00413734,",0",30.08
1963-08-01T00:00:00,TMAX,GHCND:USC00413734,",,,0",37.3
1963-08-01T00:00:00,TMIN,GHCND:USC00413734,",,,0",22.86
1963-08-01T00:00:00,TAVG,GHCND:USC00413787,",0",26.84
1963-08-01T00:00:00,TMAX,GHCND:USC00413787,",,,0",35.48
1963-08-01T00:00:00,TMIN,GHCND:USC00413787,",,,0",18.19
1963-08-01T00:00:00,TAVG,GHCND:USC00413873,",0",29.45
1963-08-01T00:00:00,TMAX,GHCND:USC00413873,",,,0",37.91
1963-08-01T00:00:00,TMIN,GHCND:USC00413873,",,,0",21.0
1963-08-01T00:00:00,TAVG,GHCND:USC00413884,",0",29.61
1963-08-01T00:00:00,TMAX,GHCND:USC00413884,",,,0",37.34
1963-08-01T00:00:00,TMIN,GHCND:USC00413884,",,,0",21.88
1963-08-01T00:00:00,TAVG,GHCND:USC00413943,",0",29.99
1963-08-01T00:00:00,TMAX,GHCND:USC00413943,",,,0",36.8
1963-08-01T00:00:00,TMIN,GHCND:USC00413943,",,,0",23.17
1963-08-01T00:00:00,TAVG,GHCND:USC00413992,",0",29.8
1963-08-01T00:00:00,TMAX,GHCND:USC00413992,",,,0",37.38
1963-08-01T00:00:00,TMIN,GHCND:USC00413992,",,,0",22.22
1963-08-01T00:00:00,TAVG,GHCND:USC00414058,"5,0",30.62
1963-08-01T00:00:00,TMAX,GHCND:USC00414058,"5,,,0",38.15
1963-08-01T00:00:00,TMIN,GHCND:USC00414058,"5,,,0",23.1
1963-08-01T00:00:00,TAVG,GHCND:USC00414081,",0",29.43
1963-08-01T00:00:00,TMAX,GHCND:USC00414081,",,,0",36.24
1963-08-01T00:00:00,TMIN,GHCND:USC00414081,",,,0",22.62
1963-08-01T00:00:00,TAVG,GHCND:USC00414093,",0",30.15
1963-08-01T00:00:00,TMAX,GHCND:USC00414093,",,,0",37.93
1963-08-01T00:00:00,TMIN,GHCND:USC00414093,",,,0",22.37
1963-08-01T00:00:00,TAVG,GHCND:USC00414098,",0",24.4
1963-08-01T00:00:00,TMAX,GHCND:USC00414098,",,,0",31.39
1963-08-01T00:00:00,TMIN,GHCND:USC00414098,",,,0",17.41
1963-08-01T00:00:00,TAVG,GHCND:USC00414137,",0",30.42
1963-08-01T00:00:00,TMAX,GHCND:USC00414137,",,,0",37.94
1963-08-01T00:00:00,TMIN,GHCND:USC00414137,",,,0",22.91
1963-08-01T00:00:00,TAVG,GHCND:USC00414182,",0",30.75
1963-08-01T00:00:00,TMAX,GHCND:USC00414182,",,,0",37.54
1963-08-01T00:00:00,TMIN,GHCND:USC00414182,",,,0",23.96
1963-08-01T00:00:00,TAVG,GHCND:USC00414254,",0",30.12
1963-08-01T00:00:00,TMAX,GHCND:USC00414254,",,,0",37.88
1963-08-01T00:00:00,TMIN,GHCND:USC00414254,",,,0",22.36
1963-08-01T00:00:00,TAVG,GHCND:USC00414278,",0",28.29
1963-08-01T00:00:00,TMAX,GHCND:USC00414278,",,,0",35.13
1963-08-01T00:00:00,TMIN,GHCND:USC00414278,",,,0",21.45
1963-08-01T00:00:00,TAVG,GHCND:USC00414382,",0",29.3
1963-08-01T00:00:00,TMAX,GHCND:USC00414382,",,,0",36.67
1963-08-01T00:00:00,TMIN,GHCND:USC00414382,",,,0",21.94
1963-08-01T00:00:00,TAVG,GHCND:USC00414471,",0",29.95
1963-08-01T00:00:00,TMAX,GHCND:USC00414471,",,,0",38.08
1963-08-01T00:00:00,TMIN,GHCND:USC00414471,",,,0",21.83
1963-08-01T00:00:00,TAVG,GHCND:USC00414517,",0",29.88
1963-08-01T00:00:00,TMAX,GHCND:USC00414517,",,,0",37.48
