date,datatype,station,attributes,value
1923-08-01T00:00:00,TMAX,GHCND:USC00414182,",,,0",37.75
1923-08-01T00:00:00,TMIN,GHCND:USC00414182,",,,0",22.49
1923-08-01T00:00:00,TAVG,GHCND:USC00414185,",6",29.2
1923-08-01T00:00:00,TMAX,GHCND:USC00414185,",,,6",36.22
1923-08-01T00:00:00,TMIN,GHCND:USC00414185,",,,6",22.19
1923-08-01T00:00:00,TAVG,GHCND:USC00414254,",0",29.73
1923-08-01T00:00:00,TMAX,GHCND:USC00414254,",,,0",37.46
1923-08-01T00:00:00,TMIN,GHCND:USC00414254,",,,0",22.01
1923-08-01T00:00:00,TAVG,GHCND:USC00414382,",6",28.6
1923-08-01T00:00:00,TMAX,GHCND:USC00414382,",,,6",34.39
1923-08-01T00:00:00,TMIN,GHCND:USC00414382,",,,6",22.81
1923-08-01T00:00:00,TAVG,GHCND:USC00414670,",0",27.25
1923-08-01T00:00:00,TMAX,GHCND:USC00414670,",,,0",35.72
1923-08-01T00:00:00,TMIN,GHCND:USC00414670,",,,0",18.78
1923-08-01T00:00:00,TAVG,GHCND:USC00414705,",0",30.72
1923-08-01T00:00:00,TMAX,GHCND:USC00414705,",,,0",37.19
1923-08-01T00:00:00,TMIN,GHCND:USC00414705,",,,0",24.25
1923-08-01T00:00:00,TAVG,GHCND:USC00414780,",0",26.97
1923-08-01T00:00:00,TMAX,GHCND:USC00414780,",,,0",35.11
1923-08-01T00:00:00,TMIN,GHCND:USC00414780,",,,0",18.84
1923-08-01T00:00:00,TAVG,GHCND:USC00414848,"1,6",28.37
1923-08-01T00:00:00,TMAX,GHCND:USC00414848,"1,,,6",36.0
1923-08-01T00:00:00,TMIN,GHCND:USC00414848,",,,6",20.74
1923-08-01T00:00:00,TAVG,GHCND:USC00414920,",0",28.52
1923-08-01T00:00:00,TMAX,GHCND:USC00414920,",,,0",35.02
1923-08-01T00:00:00,TMIN,GHCND:USC00414920,",,,0",22.03
1923-08-01T00:00:00,TAVG,GHCND:USC00415018,",0",29.67
1923-08-01T00:00:00,TMAX,GHCND:USC00415018,",,,0",37.65
1923-08-01T00:00:00,TMIN,GHCND:USC00415018,",,,0",21.69
1923-08-01T00:00:00,TAVG,GHCND:USC00415196,",0",28.42
1923-08-01T00:00:00,TMAX,GHCND:USC00415196,",,,0",35.24
1923-08-01T00:00:00,TMIN,GHCND:USC00415196,",,,0",21.61
1923-08-01T00:00:00,TAVG,GHCND:USC00415272,",0",30.06
1923-08-01T00:00:00,TMAX,GHCND:USC00415272,",,,0",38.14
1923-08-01T00:00:00,TMIN,GHCND:USC00415272,",,,0",21.98
1923-08-01T00:00:00,TAVG,GHCND:USC00415341,",0",29.05
1923-08-01T00:00:00,TMAX,GHCND:USC00415341,",,,0",34.96
1923-08-01T00:00:00,TMIN,GHCND:USC00415341,",,,0",23.14
1923-08-01T00:00:00,TAVG,GHCND:USC00415410,",0",25.19
1923-08-01T00:00:00,TMAX,GHCND:USC00415410,",,,0",32.82
1923-08-01T00:00:00,TMIN,GHCND:USC00415410,",,,0",17.56
1923-08-01T00:00:00,TAVG,GHCND:USC00415429,",0",29.23
1923-08-01T00:00:00,TMAX,GHCND:USC00415429,",,,0",35.53
1923-08-01T00:00:00,TMIN,GHCND:USC00415429,",,,0",22.93
1923-08-01T00:00:00,TAVG,GHCND:USC00415618,",0",30.22
1923-08-01T00:00:00,TMAX,GHCND:USC00415618,",,,0",38.1
1923-08-01T00:00:00,TMIN,GHCND:USC00415618,",,,0",22.34
1923-08-01T00:00:00,TAVG,GHCND:USC00415766,",0",29.67
1923-08-01T00:00:00,TMAX,GHCND:USC00415766,",,,0",37.91
1923-08-01T00:00:00,TMIN,GHCND:USC00415766,",,,0",21.43
1923-08-01T00:00:00,TAVG,GHCND:USC00415821,"1,0",27.68
1923-08-01T00:00:00,TMAX,GHCND:USC00415821,"1,,,0",35.5
1923-08-01T00:00:00,TMIN,GHCND:USC00415821,"1,,,0",19.86
1923-08-01T00:00:00,TAVG,GHCND:USC00415836,"1,0",28.96
1923-08-01T00:00:00,TMAX,GHCND:USC00415836,"1,,,0",34.92
1923-08-01T00:00:00,TMIN,GHCND:USC00415836,",,,0",22.99
1923-08-01T00:00:00,TAVG,GHCND:USC00415869,",0",29.29
1923-08-01T00:00:00,TMAX,GHCND:USC00415869,",,,0",36.63
1923-08-01T00:00:00,TMIN,GHCND:USC00415869,",,,0",21.95
1923-08-01T00:00:00,TAVG,GHCND:USC00415972,",0",31.5
1923-08-01T00:00:00,TMAX,GHCND:USC00415972,",,,0",39.24
1923-08-01T00:00:00,TMIN,GHCND:USC00415972,",,,0",23.76
1923-08-01T00:00:00,TAVG,GHCND:USC00416108,",0",29.35
1923-08-01T00:00:00,TMAX,GHCND:USC00416108,",,,0",37.43
1923-08-01T00:00:00,TMIN,GHCND:USC00416108,",,,0",21.26
1923-08-01T00:00:00,TAVG,GHCND:USC00416176,",0",28.5
1923-08-01T00:00:00,TMAX,GHCND:USC00416176,",,,0",36.53
1923-08-01T00:00:00,TMIN,GHCND:USC00416176,",,,0",20.48
1923-08-01T00:00:00,TAVG,GHCND:USC00416276,",0",28.57
1923-08-01T00:00:00,TMAX,GHCND:USC00416276,",,,0",35.03
1923-08-01T00:00:00,TMIN,GHCND:USC00416276,",,,0",22.12
1923-08-01T00:00:00,TAVG,GHCND:USC00416737,",6",25.61
1923-08-01T00:00:00,TMAX,GHCND:USC00416737,",,,6",33.74
1923-08-01T00:00:00,TMIN,GHCND:USC00416737,",,,6",17.49
1923-08-01T00:00:00,TAVG,GHCND:USC00416794,",0",29.84
1923-08-01T00:00:00,TMAX,GHCND:USC00416794,",,,0",37.53
1923-08-01T00:00:00,TMIN,GHCND:USC00416794,",,,0",22.15
1923-08-01T00:00:00,TAVG,GHCND:USC00417020,",0",27.84
1923-08-01T00:00:00,TMAX,GHCND:USC00417020,",,,0",34.19
1923-08-01T00:00:00,TMIN,GHCND:USC00417020,",,,0",21.49
1923-08-01T00:00:00,TAVG,GHCND:USC00417079,",0",25.77
1923-08-01T00:00:00,TMAX,GHCND:USC00417079,",,,0",34.21
1923-08-01T00:00:00,TMIN,GHCND:USC00417079,",,,0",17.34
1923-08-01T00:00:00,TAVG,GHCND:USC00417336,",0",29.47
1923-08-01T00:00:00,TMAX,GHCND:USC00417336,",,,0",37.25
1923-08-01T00:00:00,TMIN,GHCND:USC00417336,",,,0",21.69
1923-08-01T00:00:00,TAVG,GHCND:USC00417458,"1,0",29.54
1923-08-01T00:00:00,TMAX,GHCND:USC00417458,"1,,,0",36.17
1923-08-01T00:00:00,TMIN,GHCND:USC00417458,",,,0",22.91
1923-08-01T00:00:00,TAVG,GHCND:USC00417580,",0",28.87
1923-08-01T00:00:00,TMAX,GHCND:USC00417580,",,,0",34.79
1923-08-01T00:00:00,TMIN,GHCND:USC00417580,",,,0",22.95
1923-08-01T00:00:00,TAVG,GHCND:USC00417680,"1,0",28.26
1923-08-01T00:00:00,TMAX,GHCND:USC00417680,",,,0",35.2
1923-08-01T00:00:00,TMIN,GHCND:USC00417680,"1,,,0",21.32
1923-08-01T00:00:00,TAVG,GHCND:USC00417730,",0",24.83
1923-08-01T00:00:00,TMAX,GHCND:USC00417730,",,,0",32.91
1923-08-01T00:00:00,TMIN,GHCND:USC00417730,",,,0",16.76
1923-08-01T00:00:00,TAVG,GHCND:USC00417779,",0",30.0
1923-08-01T00:00:00,TMAX,GHCND:USC00417779,",,,0",36.99
1923-08-01T00:00:00,TMIN,GHCND:USC00417779,",,,0",23.0
1923-08-01T00:00:00,TAVG,GHCND:USC00417873,",0",28.14
1923-08-01T00:00:00,TMAX,GHCND:USC00417873,",,,0",35.01
1923-08-01T00:00:00,TMIN,GHCND:USC00417873,",,,0",21.27
1923-08-01T00:00:00,TAVG,GHCND:USC00417948,",0",29.43
1923-08-01T00:00:00,TMAX,GHCND:USC00417948,",,,0",36.32
1923-08-01T00:00:00,TMIN,GHCND:USC00417948,",,,0",22.54
1923-08-01T00:00:00,TAVG,GHCND:USC00417983,",0",29.79
1923-08-01T00:00:00,TMAX,GHCND:USC00417983,",,,0",38.52
1923-08-01T00:00:00,TMIN,GHCND:USC00417983,",,,0",21.07
1923-08-01T00:00:00,TAVG,GHCND:USC00418160,",0",28.23
1923-08-01T00:00:00,TMAX,GHCND:USC00418160,",,,0",33.86
1923-08-01T00:00:00,TMIN,GHCND:USC00418160,",,,0",22.61
1923-08-01T00:00:00,TAVG,GHCND:USC00418186,",0",29.57
1923-08-01T00:00:00,TMAX,GHCND:USC00418186,",,,0",35.2
1923-08-01T00:00:00,TMIN,GHCND:USC00418186,",,,0",23.94
1923-08-01T00:00:00,TAVG,GHCND:USC00418201,",0",25.85
1923-08-01T00:00:00,TMAX,GHCND:USC00418201,",,,0",34.69
1923-08-01T00:00:00,TMIN,GHCND:USC00418201,",,,0",17.01
1923-08-01T00:00:00,TAVG,GHCND:USC00418274,"1,0",29.7
1923-08-01T00:00:00,TMAX,GHCND:USC00418274,"1,,,0",34.85
1923-08-01T00:00:00,TMIN,GHCND:USC00418274,"1,,,0",24.56
1923-08-01T00:00:00,TAVG,GHCND:USC00418415,"1,0",29.71
1923-08-01T00:00:00,TMAX,GHCND:USC00418415,"1,,,0",35.17
1923-08-01T00:00:00,TMIN,GHCND:USC00418415,"1,,,0",24.25
1923-08-01T00:00:00,TAVG,GHCND:USC00418433,",0",27.08
1923-08-01T00:00:00,TMAX,GHCND:USC00418433,",,,0",34.94
1923-08-01T00:00:00,TMIN,GHCND:USC00418433,",,,0",19.23
1923-08-01T00:00:00,TAVG,GHCND:USC00418435,",0",24.86
1923-08-01T00:00:00,TMAX,GHCND:USC00418435,",,,0",33.67
1923-08-01T00:00:00,TMIN,GHCND:USC00418435,",,,0",16.05
1923-08-01T00:00:00,TAVG,GHCND:USC00418445,",0",29.93
1923-08-01T00:00:00,TMAX,GHCND:USC00418445,",,,0",37.56
1923-08-01T00:00:00,TMIN,GHCND:USC00418445,",,,0",22.31
1923-08-01T00:00:00,TAVG,GHCND:USC00418566,",0",27.79
1923-08-01T00:00:00,TMAX,GHCND:USC00418566,",,,0",35.8
1923-08-01T00:00:00,TMIN,GHCND:USC00418566,",,,0",19.78
1923-08-01T00:00:00,TAVG,GHCND:USC00418721,",0",27.28
1923-08-01T00:00:00,TMAX,GHCND:USC00418721,",,,0",34.06
1923-08-01T00:00:00,TMIN,GHCND:USC00418721,",,,0",20.51
1923-08-01T00:00:00,TMAX,GHCND:USC00418728,",,,6",34.6
1923-08-01T00:00:00,TAVG,GHCND:USC00418910,",0",31.02
1923-08-01T00:00:00,TMAX,GHCND:USC00418910,",,,0",37.82
1923-08-01T00:00:00,TMIN,GHCND:USC00418910,",,,0",24.21
1923-08-01T00:00:00,TAVG,GHCND:USC00419147,"1,0",28.81
1923-08-01T00:00:00,TMAX,GHCND:USC00419147,"1,,,0",34.95
1923-08-01T00:00:00,TMIN,GHCND:USC00419147,",,,0",22.66
1923-08-01T00:00:00,TAVG,GHCND:USC00419265,",0",29.71
1923-08-01T00:00:00,TMAX,GHCND:USC00419265,",,,0",36.81
1923-08-01T00:00:00,TMIN,GHCND:USC00419265,",,,0",22.6
1923-08-01T00:00:00,TAVG,GHCND:USC00419267,",0",29.87
1923-08-01T00:00:00,TMAX,GHCND:USC00419267,",,,0",36.47
1923-08-01T00:00:00,TMIN,GHCND:USC00419267,",,,0",23.28
1923-08-01T00:00:00,TAVG,GHCND:USC00419330,"1,0",24.39
1923-08-01T00:00:00,TMAX,GHCND:USC00419330,"1,,,0",31.48
1923-08-01T00:00:00,TMIN,GHCND:USC00419330,",,,0",17.3
1923-08-01T00:00:00,TAVG,GHCND:USC00419421,",6",30.9
1923-08-01T00:00:00,TMAX,GHCND:USC00419421,",,,6",36.15
1923-08-01T00:00:00,TMIN,GHCND:USC00419421,",,,6",25.64
1923-08-01T00:00:00,TAVG,GHCND:USC00419522,",0",29.26
1923-08-01T00:00:00,TMAX,GHCND:USC00419522,",,,0",37.56
1923-08-01T00:00:00,TMIN,GHCND:USC00419522,",,,0",20.97
1923-08-01T00:00:00,TAVG,GHCND:USC00419532,",0",28.32
1923-08-01T00:00:00,TMAX,GHCND:USC00419532,",,,0",34.35
1923-08-01T00:00:00,TMIN,GHCND:USC00419532,",,,0",22.29
1923-08-01T00:00:00,TAVG,GHCND:USC00419588,"1,6",28.96
1923-08-01T00:00:00,TMAX,GHCND:USC00419588,"1,,,6",34.92
1923-08-01T00:00:00,TMIN,GHCND:USC00419588,",,,6",22.99
1923-08-01T00:00:00,TAVG,GHCND:USW00012945,",X",28.43
1923-08-01T00:00:00,TMAX,GHCND:USW00012945,",,,X",33.48
1923-08-01T00:00:00,TMIN,GHCND:USW00012945,",,,X",23.37
1923-08-01T00:00:00,TMIN,GHCND:USW00023034,",,,0",21.24
1923-08-01T00:00:00,TAVG,GHCND:USW00023072,",0",27.34
1923-08-01T00:00:00,TMAX,GHCND:USW00023072,",,,0",35.6
1923-08-01T00:00:00,TMIN,GHCND:USW00023072,",,,0",19.07
1923-08-01T00:00:00,TAVG,GHCND:USW00023080,",X",25.97
1923-08-01T00:00:00,TMAX,GHCND:USW00023080,",,,X",31.82
1923-08-01T00:00:00,TMIN,GHCND:USW00023080,",,,X",20.13
1923-08-01T00:00:00,TAVG,GHCND:USW00093928,",X",29.68
1923-08-01T00:00:00,TMAX,GHCND:USW00093928,",,,X",35.05
1923-08-01T00:00:00,TMIN,GHCND:USW00093928,",,,X",24.31
1923-09-01T00:00:00,TAVG,GHCND:USC00296119,"5,6",25.51
1923-09-01T00:00:00,TMAX,GHCND:USC00296119,"5,,,6",31.24
1923-09-01T00:00:00,TMIN,GHCND:USC00296119,"5,,,6",19.78
1923-09-01T00:00:00,TAVG,GHCND:USC00410120,",0",26.26
1923-09-01T00:00:00,TMAX,GHCND:USC00410120,",,,0",34.21
1923-09-01T00:00:00,TMIN,GHCND:USC00410120,",,,0",18.31
1923-09-01T00:00:00,TAVG,GHCND:USC00410144,",0",27.71
1923-09-01T00:00:00,TMAX,GHCND:USC00410144,",,,0",33.16
1923-09-01T00:00:00,TMIN,GHCND:USC00410144,",,,0",22.25
1923-09-01T00:00:00,TAVG,GHCND:USC00410257,",0",25.78
1923-09-01T00:00:00,TMAX,GHCND:USC00410257,",,,0",30.56
1923-09-01T00:00:00,TMIN,GHCND:USC00410257,",,,0",21.0
1923-09-01T00:00:00,TAVG,GHCND:USC00410420,"1,6",27.21
1923-09-01T00:00:00,TMAX,GHCND:USC00410420,"1,,,6",34.64
1923-09-01T00:00:00,TMIN,GHCND:USC00410420,",,,6",19.77
1923-09-01T00:00:00,TAVG,GHCND:USC00410493,",0",25.44
1923-09-01T00:00:00,TMAX,GHCND:USC00410493,",,,0",32.54
1923-09-01T00:00:00,TMIN,GHCND:USC00410493,",,,0",18.34
1923-09-01T00:00:00,TAVG,GHCND:USC00410498,",0",23.79
1923-09-01T00:00:00,TMAX,GHCND:USC00410498,",,,0",31.26
1923-09-01T00:00:00,TMIN,GHCND:USC00410498,",,,0",16.32
1923-09-01T00:00:00,TAVG,GHCND:USC00410611,"1,0",26.2
1923-09-01T00:00:00,TMAX,GHCND:USC00410611,",,,0",31.23
1923-09-01T00:00:00,TMIN,GHCND:USC00410611,"1,,,0",21.18
1923-09-01T00:00:00,TAVG,GHCND:USC00410639,",0",26.77
1923-09-01T00:00:00,TMAX,GHCND:USC00410639,",,,0",31.71
1923-09-01T00:00:00,TMIN,GHCND:USC00410639,",,,0",21.82
1923-09-01T00:00:00,TAVG,GHCND:USC00410832,"2,0",25.85
1923-09-01T00:00:00,TMAX,GHCND:USC00410832,"2,,,0",32.29
1923-09-01T00:00:00,TMIN,GHCND:USC00410832,",,,0",19.41
1923-09-01T00:00:00,TAVG,GHCND:USC00410902,",0",24.49
1923-09-01T00:00:00,TMAX,GHCND:USC00410902,",,,0",29.47
1923-09-01T00:00:00,TMIN,GHCND:USC00410902,",,,0",19.5
1923-09-01T00:00:00,TAVG,GHCND:USC00410923,",0",24.95
1923-09-01T00:00:00,TMAX,GHCND:USC00410923,",,,0",32.13
1923-09-01T00:00:00,TMIN,GHCND:USC00410923,",,,0",17.77
1923-09-01T00:00:00,TAVG,GHCND:USC00410984,",0",25.42
1923-09-01T00:00:00,TMAX,GHCND:USC00410984,",,,0",32.56
1923-09-01T00:00:00,TMIN,GHCND:USC00410984,",,,0",18.28
1923-09-01T00:00:00,TAVG,GHCND:USC00411007,"1,0",25.74
1923-09-01T00:00:00,TMAX,GHCND:USC00411007,",,,0",31.02
1923-09-01T00:00:00,TMIN,GHCND:USC00411007,"1,,,0",20.45
1923-09-01T00:00:00,TAVG,GHCND:USC00411034,",0",25.43
1923-09-01T00:00:00,TMAX,GHCND:USC00411034,",,,0",29.47
1923-09-01T00:00:00,TMIN,GHCND:USC00411034,",,,0",21.39
1923-09-01T00:00:00,TAVG,GHCND:USC00411042,",0",26.62
1923-09-01T00:00:00,TMAX,GHCND:USC00411042,",,,0",31.08
