date,datatype,station,attributes,value
2018-09-01T00:00:00,TMAX,GHCND:USC00012813,",,,7",31.94
2018-09-01T00:00:00,TMIN,GHCND:USC00012813,",,,7",20.76
2018-09-01T00:00:00,TAVG,GHCND:USC00013043,",7",26.39
2018-09-01T00:00:00,TMAX,GHCND:USC00013043,",,,7",31.95
2018-09-01T00:00:00,TMIN,GHCND:USC00013043,",,,7",20.83
2018-09-01T00:00:00,TAVG,GHCND:USC00013154,"3,7",26.9
2018-09-01T00:00:00,TMAX,GHCND:USC00013154,"3,,,7",31.96
2018-09-01T00:00:00,TMIN,GHCND:USC00013154,"3,,,7",21.85
2018-09-01T00:00:00,TMAX,GHCND:USC00013160,"1,,,7",32.02
2018-09-01T00:00:00,TAVG,GHCND:USC00013251,",7",26.41
2018-09-01T00:00:00,TMAX,GHCND:USC00013251,",,,7",32.23
2018-09-01T00:00:00,TMIN,GHCND:USC00013251,",,,7",20.59
2018-09-01T00:00:00,TAVG,GHCND:USC00013519,",7",27.23
2018-09-01T00:00:00,TMAX,GHCND:USC00013519,",,,7",31.95
2018-09-01T00:00:00,TMIN,GHCND:USC00013519,",,,7",22.52
2018-09-01T00:00:00,TAVG,GHCND:USC00013573,",7",26.77
2018-09-01T00:00:00,TMAX,GHCND:USC00013573,",,,7",31.4
2018-09-01T00:00:00,TMIN,GHCND:USC00013573,",,,7",22.14
2018-09-01T00:00:00,TAVG,GHCND:USC00013575,"1,7",26.15
2018-09-01T00:00:00,TMAX,GHCND:USC00013575,",,,7",30.41
2018-09-01T00:00:00,TMIN,GHCND:USC00013575,"1,,,7",21.89
2018-09-01T00:00:00,TAVG,GHCND:USC00013620,",7",24.99
2018-09-01T00:00:00,TMAX,GHCND:USC00013620,",,,7",29.85
2018-09-01T00:00:00,TMIN,GHCND:USC00013620,",,,7",20.13
2018-09-01T00:00:00,TAVG,GHCND:USC00013645,",7",25.34
2018-09-01T00:00:00,TMAX,GHCND:USC00013645,",,,7",31.19
2018-09-01T00:00:00,TMIN,GHCND:USC00013645,",,,7",19.48
2018-09-01T00:00:00,TAVG,GHCND:USC00013655,",7",25.36
2018-09-01T00:00:00,TMAX,GHCND:USC00013655,",,,7",30.94
2018-09-01T00:00:00,TMIN,GHCND:USC00013655,",,,7",19.78
2018-09-01T00:00:00,TAVG,GHCND:USC00013775,",7",25.53
2018-09-01T00:00:00,TMAX,GHCND:USC00013775,",,,7",31.43
2018-09-01T00:00:00,TMIN,GHCND:USC00013775,",,,7",19.63
2018-09-01T00:00:00,TAVG,GHCND:USC00013781,",7",27.15
2018-09-01T00:00:00,TMAX,GHCND:USC00013781,",,,7",32.52
2018-09-01T00:00:00,TMIN,GHCND:USC00013781,",,,7",21.79
2018-09-01T00:00:00,TAVG,GHCND:USC00013931,",7",26.55
2018-09-01T00:00:00,TMAX,GHCND:USC00013931,",,,7",32.15
2018-09-01T00:00:00,TMIN,GHCND:USC00013931,",,,7",20.95
2018-09-01T00:00:00,TAVG,GHCND:USC00014502,",7",25.9
2018-09-01T00:00:00,TMAX,GHCND:USC00014502,",,,7",31.77
2018-09-01T00:00:00,TMIN,GHCND:USC00014502,",,,7",20.02
2018-09-01T00:00:00,TAVG,GHCND:USC00015121,",7",27.35
2018-09-01T00:00:00,TMAX,GHCND:USC00015121,",,,7",33.24
2018-09-01T00:00:00,TMIN,GHCND:USC00015121,",,,7",21.45
2018-09-01T00:00:00,TAVG,GHCND:USC00015553,",7",28.16
2018-09-01T00:00:00,TMAX,GHCND:USC00015553,",,,7",33.73
2018-09-01T00:00:00,TMIN,GHCND:USC00015553,",,,7",22.58
2018-09-01T00:00:00,TAVG,GHCND:USC00015635,",7",25.0
2018-09-01T00:00:00,TMAX,GHCND:USC00015635,",,,7",30.37
2018-09-01T00:00:00,TMIN,GHCND:USC00015635,",,,7",19.62
2018-09-01T00:00:00,TAVG,GHCND:USC00015751,",7",25.49
2018-09-01T00:00:00,TMAX,GHCND:USC00015751,",,,7",30.95
2018-09-01T00:00:00,TMIN,GHCND:USC00015751,",,,7",20.04
2018-09-01T00:00:00,TAVG,GHCND:USC00016129,",7",25.77
2018-09-01T00:00:00,TMAX,GHCND:USC00016129,",,,7",31.05
2018-09-01T00:00:00,TMIN,GHCND:USC00016129,",,,7",20.49
2018-09-01T00:00:00,TAVG,GHCND:USC00016196,",7",25.58
2018-09-01T00:00:00,TMAX,GHCND:USC00016196,",,,7",31.48
2018-09-01T00:00:00,TMIN,GHCND:USC00016196,",,,7",19.68
2018-09-01T00:00:00,TAVG,GHCND:USC00016988,",7",26.52
2018-09-01T00:00:00,TMAX,GHCND:USC00016988,",,,7",31.37
2018-09-01T00:00:00,TMIN,GHCND:USC00016988,",,,7",21.67
2018-09-01T00:00:00,TAVG,GHCND:USC00017025,",7",25.42
2018-09-01T00:00:00,TMAX,GHCND:USC00017025,",,,7",31.45
2018-09-01T00:00:00,TMIN,GHCND:USC00017025,",,,7",19.39
2018-09-01T00:00:00,TAVG,GHCND:USC00017157,",7",25.82
2018-09-01T00:00:00,TMAX,GHCND:USC00017157,",,,7",31.23
2018-09-01T00:00:00,TMIN,GHCND:USC00017157,",,,7",20.41
2018-09-01T00:00:00,TAVG,GHCND:USC00017207,",7",24.84
2018-09-01T00:00:00,TMAX,GHCND:USC00017207,",,,7",30.03
2018-09-01T00:00:00,TMIN,GHCND:USC00017207,",,,7",19.65
2018-09-01T00:00:00,TAVG,GHCND:USC00017304,",7",25.19
2018-09-01T00:00:00,TMAX,GHCND:USC00017304,",,,7",30.93
2018-09-01T00:00:00,TMIN,GHCND:USC00017304,",,,7",19.44
2018-09-01T00:00:00,TAVG,GHCND:USC00017366,",7",27.57
2018-09-01T00:00:00,TMAX,GHCND:USC00017366,",,,7",32.83
2018-09-01T00:00:00,TMIN,GHCND:USC00017366,",,,7",22.3
2018-09-01T00:00:00,TAVG,GHCND:USC00017674,",7",25.61
2018-09-01T00:00:00,TMAX,GHCND:USC00017674,",,,7",31.0
2018-09-01T00:00:00,TMIN,GHCND:USC00017674,",,,7",20.23
2018-09-01T00:00:00,TAVG,GHCND:USC00017999,",7",26.3
2018-09-01T00:00:00,TMAX,GHCND:USC00017999,",,,7",32.02
2018-09-01T00:00:00,TMIN,GHCND:USC00017999,",,,7",20.59
2018-09-01T00:00:00,TAVG,GHCND:USC00018024,",7",26.21
2018-09-01T00:00:00,TMAX,GHCND:USC00018024,",,,7",32.16
2018-09-01T00:00:00,TMIN,GHCND:USC00018024,",,,7",20.25
2018-09-01T00:00:00,TAVG,GHCND:USC00018209,"1,7",26.04
2018-09-01T00:00:00,TMAX,GHCND:USC00018209,"1,,,7",31.46
2018-09-01T00:00:00,TMIN,GHCND:USC00018209,"1,,,7",20.62
2018-09-01T00:00:00,TAVG,GHCND:USC00018323,",7",26.81
2018-09-01T00:00:00,TMAX,GHCND:USC00018323,",,,7",31.95
2018-09-01T00:00:00,TMIN,GHCND:USC00018323,",,,7",21.66
2018-09-01T00:00:00,TAVG,GHCND:USC00018380,",7",27.49
2018-09-01T00:00:00,TMAX,GHCND:USC00018380,",,,7",32.54
2018-09-01T00:00:00,TMIN,GHCND:USC00018380,",,,7",22.44
2018-09-01T00:00:00,TAVG,GHCND:USC00018469,",7",24.19
2018-09-01T00:00:00,TMAX,GHCND:USC00018469,",,,7",29.05
2018-09-01T00:00:00,TMIN,GHCND:USC00018469,",,,7",19.34
2018-09-01T00:00:00,TAVG,GHCND:USC00018517,",7",26.35
2018-09-01T00:00:00,TMAX,GHCND:USC00018517,",,,7",31.85
2018-09-01T00:00:00,TMIN,GHCND:USC00018517,",,,7",20.84
2018-09-01T00:00:00,TAVG,GHCND:USC00018812,",7",25.4
2018-09-01T00:00:00,TMAX,GHCND:USC00018812,",,,7",31.12
2018-09-01T00:00:00,TMIN,GHCND:USC00018812,",,,7",19.68
2018-09-01T00:00:00,TAVG,GHCND:USC00018998,",7",25.7
2018-09-01T00:00:00,TMAX,GHCND:USC00018998,",,,7",31.02
2018-09-01T00:00:00,TMIN,GHCND:USC00018998,",,,7",20.39
2018-09-01T00:00:00,TAVG,GHCND:USC00020080,",7",32.67
2018-09-01T00:00:00,TMAX,GHCND:USC00020080,",,,7",39.69
2018-09-01T00:00:00,TMIN,GHCND:USC00020080,",,,7",25.66
2018-09-01T00:00:00,TAVG,GHCND:USC00020100,"1,7",30.66
2018-09-01T00:00:00,TMAX,GHCND:USC00020100,"1,,,7",41.0
2018-09-01T00:00:00,TMIN,GHCND:USC00020100,"1,,,7",20.32
2018-09-01T00:00:00,TAVG,GHCND:USC00020159,",7",14.05
2018-09-01T00:00:00,TMAX,GHCND:USC00020159,",,,7",23.04
2018-09-01T00:00:00,TMIN,GHCND:USC00020159,",,,7",5.06
2018-09-01T00:00:00,TAVG,GHCND:USC00020287,"1,7",27.01
2018-09-01T00:00:00,TMAX,GHCND:USC00020287,"1,,,7",35.34
2018-09-01T00:00:00,TMIN,GHCND:USC00020287,"1,,,7",18.69
2018-09-01T00:00:00,TAVG,GHCND:USC00020288,",7",30.41
2018-09-01T00:00:00,TMAX,GHCND:USC00020288,",,,7",38.51
2018-09-01T00:00:00,TMIN,GHCND:USC00020288,",,,7",22.3
2018-09-01T00:00:00,TAVG,GHCND:USC00020586,"1,7",23.99
2018-09-01T00:00:00,TMAX,GHCND:USC00020586,"1,,,7",32.93
2018-09-01T00:00:00,TMIN,GHCND:USC00020586,"1,,,7",15.05
2018-09-01T00:00:00,TAVG,GHCND:USC00020678,",7",13.86
2018-09-01T00:00:00,TMAX,GHCND:USC00020678,",,,7",25.05
2018-09-01T00:00:00,TMIN,GHCND:USC00020678,",,,7",2.66
2018-09-01T00:00:00,TAVG,GHCND:USC00020683,"1,7",24.96
2018-09-01T00:00:00,TMAX,GHCND:USC00020683,",,,7",34.42
2018-09-01T00:00:00,TMIN,GHCND:USC00020683,"1,,,7",15.49
2018-09-01T00:00:00,TAVG,GHCND:USC00020750,",7",19.17
2018-09-01T00:00:00,TMAX,GHCND:USC00020750,",,,7",26.79
2018-09-01T00:00:00,TMIN,GHCND:USC00020750,",,,7",11.54
2018-09-01T00:00:00,TAVG,GHCND:USC00020775,",7",21.33
2018-09-01T00:00:00,TMAX,GHCND:USC00020775,",,,7",28.52
2018-09-01T00:00:00,TMIN,GHCND:USC00020775,",,,7",14.13
2018-09-01T00:00:00,TAVG,GHCND:USC00020808,",7",19.76
2018-09-01T00:00:00,TMAX,GHCND:USC00020808,",,,7",29.37
2018-09-01T00:00:00,TMIN,GHCND:USC00020808,",,,7",10.15
2018-09-01T00:00:00,TAVG,GHCND:USC00020871,",7",17.08
2018-09-01T00:00:00,TMAX,GHCND:USC00020871,",,,7",26.45
2018-09-01T00:00:00,TMIN,GHCND:USC00020871,",,,7",7.7
2018-09-01T00:00:00,TAVG,GHCND:USC00021001,",7",14.81
2018-09-01T00:00:00,TMAX,GHCND:USC00021001,",,,7",22.26
2018-09-01T00:00:00,TMIN,GHCND:USC00021001,",,,7",7.35
2018-09-01T00:00:00,TAVG,GHCND:USC00021248,",7",20.64
2018-09-01T00:00:00,TMAX,GHCND:USC00021248,",,,7",30.39
2018-09-01T00:00:00,TMIN,GHCND:USC00021248,",,,7",10.89
2018-09-01T00:00:00,TAVG,GHCND:USC00021282,"3,7",30.4
2018-09-01T00:00:00,TMAX,GHCND:USC00021282,"3,,,7",37.84
2018-09-01T00:00:00,TMIN,GHCND:USC00021282,"3,,,7",22.96
2018-09-01T00:00:00,TAVG,GHCND:USC00021314,",7",30.41
2018-09-01T00:00:00,TMAX,GHCND:USC00021314,",,,7",38.66
2018-09-01T00:00:00,TMIN,GHCND:USC00021314,",,,7",22.16
2018-09-01T00:00:00,TAVG,GHCND:USC00021330,",7",24.76
2018-09-01T00:00:00,TMAX,GHCND:USC00021330,",,,7",34.62
2018-09-01T00:00:00,TMIN,GHCND:USC00021330,",,,7",14.89
2018-09-01T00:00:00,TAVG,GHCND:USC00021357,"3,7",27.11
2018-09-01T00:00:00,TMAX,GHCND:USC00021357,"3,,,7",36.62
2018-09-01T00:00:00,TMIN,GHCND:USC00021357,"3,,,7",17.6
2018-09-01T00:00:00,TAVG,GHCND:USC00021654,",7",22.13
2018-09-01T00:00:00,TMAX,GHCND:USC00021654,",,,7",31.91
2018-09-01T00:00:00,TMIN,GHCND:USC00021654,",,,7",12.35
2018-09-01T00:00:00,TAVG,GHCND:USC00022109,",7",25.01
2018-09-01T00:00:00,TMAX,GHCND:USC00022109,",,,7",33.79
2018-09-01T00:00:00,TMIN,GHCND:USC00022109,",,,7",16.22
2018-09-01T00:00:00,TAVG,GHCND:USC00022140,"1,7",22.94
2018-09-01T00:00:00,TMAX,GHCND:USC00022140,"1,,,7",30.14
2018-09-01T00:00:00,TMIN,GHCND:USC00022140,"1,,,7",15.75
2018-09-01T00:00:00,TAVG,GHCND:USC00022480,",7",29.14
2018-09-01T00:00:00,TMAX,GHCND:USC00022480,",,,7",36.04
2018-09-01T00:00:00,TMIN,GHCND:USC00022480,",,,7",22.23
2018-09-01T00:00:00,TAVG,GHCND:USC00022527,",7",19.6
2018-09-01T00:00:00,TMAX,GHCND:USC00022527,",,,7",31.19
2018-09-01T00:00:00,TMIN,GHCND:USC00022527,",,,7",8.02
2018-09-01T00:00:00,TAVG,GHCND:USC00022754,",7",24.23
2018-09-01T00:00:00,TMAX,GHCND:USC00022754,",,,7",33.68
2018-09-01T00:00:00,TMIN,GHCND:USC00022754,",,,7",14.78
2018-09-01T00:00:00,TAVG,GHCND:USC00022782,",7",31.15
2018-09-01T00:00:00,TMAX,GHCND:USC00022782,",,,7",39.31
2018-09-01T00:00:00,TMIN,GHCND:USC00022782,",,,7",23.0
2018-09-01T00:00:00,TAVG,GHCND:USC00023009,",7",13.78
2018-09-01T00:00:00,TMAX,GHCND:USC00023009,",,,7",24.81
2018-09-01T00:00:00,TMIN,GHCND:USC00023009,",,,7",2.76
2018-09-01T00:00:00,TAVG,GHCND:USC00023160,",7",13.54
2018-09-01T00:00:00,TMAX,GHCND:USC00023160,",,,7",24.11
2018-09-01T00:00:00,TMIN,GHCND:USC00023160,",,,7",2.96
2018-09-01T00:00:00,TAVG,GHCND:USC00023190,"2,7",31.7
2018-09-01T00:00:00,TMAX,GHCND:USC00023190,"1,,,7",38.04
2018-09-01T00:00:00,TMIN,GHCND:USC00023190,"2,,,7",25.36
2018-09-01T00:00:00,TAVG,GHCND:USC00023501,",7",26.21
2018-09-01T00:00:00,TMAX,GHCND:USC00023501,",,,7",33.98
2018-09-01T00:00:00,TMIN,GHCND:USC00023501,",,,7",18.43
2018-09-01T00:00:00,TAVG,GHCND:USC00023582,",7",18.82
2018-09-01T00:00:00,TMAX,GHCND:USC00023582,",,,7",25.2
2018-09-01T00:00:00,TMIN,GHCND:USC00023582,",,,7",12.45
2018-09-01T00:00:00,TMAX,GHCND:USC00023584,",,,7",25.16
2018-09-01T00:00:00,TAVG,GHCND:USC00023668,"1,7",27.66
2018-09-01T00:00:00,TMAX,GHCND:USC00023668,"1,,,7",35.09
2018-09-01T00:00:00,TMIN,GHCND:USC00023668,"1,,,7",20.23
2018-09-01T00:00:00,TAVG,GHCND:USC00023961,",7",17.34
2018-09-01T00:00:00,TMAX,GHCND:USC00023961,",,,7",25.55
2018-09-01T00:00:00,TMIN,GHCND:USC00023961,",,,7",9.13
2018-09-01T00:00:00,TAVG,GHCND:USC00024453,",7",23.91
2018-09-01T00:00:00,TMAX,GHCND:USC00024453,",,,7",29.42
2018-09-01T00:00:00,TMIN,GHCND:USC00024453,",,,7",18.4
2018-09-01T00:00:00,TAVG,GHCND:USC00024534,"1,7",23.46
2018-09-01T00:00:00,TMAX,GHCND:USC00024534,"1,,,7",31.32
2018-09-01T00:00:00,TMIN,GHCND:USC00024534,"1,,,7",15.6
2018-09-01T00:00:00,TAVG,GHCND:USC00024675,"3,7",20.46
2018-09-01T00:00:00,TMAX,GHCND:USC00024675,"3,,,7",25.33
2018-09-01T00:00:00,TMIN,GHCND:USC00024675,"3,,,7",15.6
2018-09-01T00:00:00,TAVG,GHCND:USC00024761,",7",32.96
2018-09-01T00:00:00,TMAX,GHCND:USC00024761,",,,7",40.62
2018-09-01T00:00:00,TMIN,GHCND:USC00024761,",,,7",25.31
2018-09-01T00:00:00,TAVG,GHCND:USC00024977,",7",31.3
2018-09-01T00:00:00,TMAX,GHCND:USC00024977,",,,7",38.06
2018-09-01T00:00:00,TMIN,GHCND:USC00024977,",,,7",24.55
2018-09-01T00:00:00,TAVG,GHCND:USC00025412,",7",16.42
2018-09-01T00:00:00,TMAX,GHCND:USC00025412,",,,7",24.27
2018-09-01T00:00:00,TMIN,GHCND:USC00025412,",,,7",8.57
